comment_id,block,code_id,label,label_source
47069,I_5,E12CRIMINAL,N,sonnet
47069,I_5,E12CRIMINALDENIAL,N,sonnet
47069,I_5,E12CRIMINALMATERIAL,N,sonnet
47069,I_5,E13TARGET,N,sonnet
47069,I_5,E13PEOPLE,N,sonnet
47069,I_5,E13PROPERTY,N,sonnet
47069,I_5,E13BUILDINGS,N,sonnet
47069,I_5,E13SCHOOLS,N,sonnet
47069,I_5,E13WORSHIP,N,sonnet
47069,I_5,E13CEMETERIES,N,sonnet
47069,I_5,E14DISCRIMINATION,N,sonnet
20872,I_5,E12CRIMINAL,N,sonnet
20872,I_5,E12CRIMINALDENIAL,N,sonnet
20872,I_5,E12CRIMINALMATERIAL,N,sonnet
20872,I_5,E13TARGET,N,sonnet
20872,I_5,E13PEOPLE,N,sonnet
20872,I_5,E13PROPERTY,N,sonnet
20872,I_5,E13BUILDINGS,N,sonnet
20872,I_5,E13SCHOOLS,N,sonnet
20872,I_5,E13WORSHIP,N,sonnet
20872,I_5,E13CEMETERIES,N,sonnet
20872,I_5,E14DISCRIMINATION,N,sonnet
9615,I_5,E12CRIMINAL,N,sonnet
9615,I_5,E12CRIMINALDENIAL,N,sonnet
9615,I_5,E12CRIMINALMATERIAL,N,sonnet
9615,I_5,E13TARGET,N,sonnet
9615,I_5,E13PEOPLE,N,sonnet
9615,I_5,E13PROPERTY,N,sonnet
9615,I_5,E13BUILDINGS,N,sonnet
9615,I_5,E13SCHOOLS,N,sonnet
9615,I_5,E13WORSHIP,N,sonnet
9615,I_5,E13CEMETERIES,N,sonnet
9615,I_5,E14DISCRIMINATION,N,sonnet
49490,I_5,E12CRIMINAL,N,sonnet
49490,I_5,E12CRIMINALDENIAL,N,sonnet
49490,I_5,E12CRIMINALMATERIAL,N,sonnet
49490,I_5,E13TARGET,N,sonnet
49490,I_5,E13PEOPLE,N,sonnet
49490,I_5,E13PROPERTY,N,sonnet
49490,I_5,E13BUILDINGS,N,sonnet
49490,I_5,E13SCHOOLS,N,sonnet
49490,I_5,E13WORSHIP,N,sonnet
49490,I_5,E13CEMETERIES,N,sonnet
49490,I_5,E14DISCRIMINATION,N,sonnet
41396,I_5,E12CRIMINAL,N,sonnet
41396,I_5,E12CRIMINALDENIAL,N,sonnet
41396,I_5,E12CRIMINALMATERIAL,N,sonnet
41396,I_5,E13TARGET,N,sonnet
41396,I_5,E13PEOPLE,N,sonnet
41396,I_5,E13PROPERTY,N,sonnet
41396,I_5,E13BUILDINGS,N,sonnet
41396,I_5,E13SCHOOLS,N,sonnet
41396,I_5,E13WORSHIP,N,sonnet
41396,I_5,E13CEMETERIES,N,sonnet
41396,I_5,E14DISCRIMINATION,N,sonnet
42992,I_5,E12CRIMINAL,N,sonnet
42992,I_5,E12CRIMINALDENIAL,N,sonnet
42992,I_5,E12CRIMINALMATERIAL,N,sonnet
42992,I_5,E13TARGET,N,sonnet
42992,I_5,E13PEOPLE,N,sonnet
42992,I_5,E13PROPERTY,N,sonnet
42992,I_5,E13BUILDINGS,N,sonnet
42992,I_5,E13SCHOOLS,N,sonnet
42992,I_5,E13WORSHIP,N,sonnet
42992,I_5,E13CEMETERIES,N,sonnet
42992,I_5,E14DISCRIMINATION,N,sonnet
45387,I_5,E12CRIMINAL,N,sonnet
45387,I_5,E12CRIMINALDENIAL,N,sonnet
45387,I_5,E12CRIMINALMATERIAL,N,sonnet
45387,I_5,E13TARGET,N,sonnet
45387,I_5,E13PEOPLE,N,sonnet
45387,I_5,E13PROPERTY,N,sonnet
45387,I_5,E13BUILDINGS,N,sonnet
45387,I_5,E13SCHOOLS,N,sonnet
45387,I_5,E13WORSHIP,N,sonnet
45387,I_5,E13CEMETERIES,N,sonnet
