comment_id,block,code_id,label,label_source
36587,J_3,B6CHARACTERIZEISRAEL,N,sonnet
36587,J_3,B7COLLECTIVEBLAME,N,sonnet
36587,J_3,B7ISRAELAGENT,N,sonnet
36587,J_3,B8FORCECONDEMN,N,sonnet
36587,J_3,B9ISRAELLOYALTY,N,sonnet
36587,J_3,B10JEWISHRIGHTS,N,sonnet
47022,J_3,B6CHARACTERIZEISRAEL,N,sonnet
47022,J_3,B7COLLECTIVEBLAME,N,sonnet
47022,J_3,B7ISRAELAGENT,N,sonnet
47022,J_3,B8FORCECONDEMN,N,sonnet
47022,J_3,B9ISRAELLOYALTY,N,sonnet
47022,J_3,B10JEWISHRIGHTS,N,sonnet
14911,J_3,B6CHARACTERIZEISRAEL,N,sonnet
14911,J_3,B7COLLECTIVEBLAME,N,sonnet
14911,J_3,B7ISRAELAGENT,N,sonnet
14911,J_3,B8FORCECONDEMN,N,sonnet
14911,J_3,B9ISRAELLOYALTY,N,sonnet
14911,J_3,B10JEWISHRIGHTS,N,sonnet
28704,J_3,B6CHARACTERIZEISRAEL,N,sonnet
28704,J_3,B7COLLECTIVEBLAME,N,sonnet
28704,J_3,B7ISRAELAGENT,N,sonnet
28704,J_3,B8FORCECONDEMN,N,sonnet
28704,J_3,B9ISRAELLOYALTY,N,sonnet
28704,J_3,B10JEWISHRIGHTS,N,sonnet
27587,J_3,B6CHARACTERIZEISRAEL,N,sonnet
27587,J_3,B7COLLECTIVEBLAME,N,sonnet
27587,J_3,B7ISRAELAGENT,N,sonnet
27587,J_3,B8FORCECONDEMN,N,sonnet
27587,J_3,B9ISRAELLOYALTY,N,sonnet
27587,J_3,B10JEWISHRIGHTS,N,sonnet
8963,J_3,B6CHARACTERIZEISRAEL,N,sonnet
8963,J_3,B7COLLECTIVEBLAME,N,sonnet
8963,J_3,B7ISRAELAGENT,N,sonnet
8963,J_3,B8FORCECONDEMN,N,sonnet
8963,J_3,B9ISRAELLOYALTY,N,sonnet
8963,J_3,B10JEWISHRIGHTS,N,sonnet
12031,J_3,B6CHARACTERIZEISRAEL,N,sonnet
12031,J_3,B7COLLECTIVEBLAME,N,sonnet
12031,J_3,B7ISRAELAGENT,N,sonnet
12031,J_3,B8FORCECONDEMN,N,sonnet
12031,J_3,B9ISRAELLOYALTY,N,sonnet
12031,J_3,B10JEWISHRIGHTS,N,sonnet
610,J_3,B6CHARACTERIZEISRAEL,N,sonnet
610,J_3,B7COLLECTIVEBLAME,N,sonnet
610,J_3,B7ISRAELAGENT,N,sonnet
610,J_3,B8FORCECONDEMN,N,sonnet
610,J_3,B9ISRAELLOYALTY,N,sonnet
610,J_3,B10JEWISHRIGHTS,N,sonnet
23944,J_3,B6CHARACTERIZEISRAEL,N,sonnet
23944,J_3,B7COLLECTIVEBLAME,N,sonnet
23944,J_3,B7ISRAELAGENT,N,sonnet
23944,J_3,B8FORCECONDEMN,N,sonnet
23944,J_3,B9ISRAELLOYALTY,N,sonnet
23944,J_3,B10JEWISHRIGHTS,E,sonnet
19473,J_3,B6CHARACTERIZEISRAEL,N,sonnet
19473,J_3,B7COLLECTIVEBLAME,N,sonnet
19473,J_3,B7ISRAELAGENT,N,sonnet
19473,J_3,B8FORCECONDEMN,N,sonnet
19473,J_3,B9ISRAELLOYALTY,N,sonnet
19473,J_3,B10JEWISHRIGHTS,N,sonnet
40788,J_3,B6CHARACTERIZEISRAEL,N,sonnet
40788,J_3,B7COLLECTIVEBLAME,N,sonnet
40788,J_3,B7ISRAELAGENT,N,sonnet
40788,J_3,B8FORCECONDEMN,N,sonnet
40788,J_3,B9ISRAELLOYALTY,N,sonnet
40788,J_3,B10JEWISHRIGHTS,N,sonnet
26748,J_3,B6CHARACTERIZEISRAEL,N,sonnet
26748,J_3,B7COLLECTIVEBLAME,N,sonnet
26748,J_3,B7ISRAELAGENT,N,sonnet
26748,J_3,B8FORCECONDEMN,N,sonnet
26748,J_3,B9ISRAELLOYALTY,N,sonnet
26748,J_3,B10JEWISHRIGHTS,N,sonnet
20219,J_3,B6CHARACTERIZEISRAEL,N,sonnet
20219,J_3,B7COLLECTIVEBLAME,N,sonnet
20219,J_3,B7ISRAELAGENT,N,sonnet
20219,J_3,B8FORCECONDEMN,N,sonnet
20219,J_3,B9ISRAELLOYALTY,N,sonnet
20219,J_3,B10JEWISHRIGHTS,N,sonnet
18734,J_3,B6CHARACTERIZEISRAEL,N,sonnet
18734,J_3,B7COLLECTIVEBLAME,N,sonnet
18734,J_3,B7ISRAELAGENT,N,sonnet
18734,J_3,B8FORCECONDEMN,N,sonnet
18734,J_3,B9ISRAELLOYALTY,N,sonnet
18734,J_3,B10JEWISHRIGHTS,N,sonnet
21534,J_3,B6CHARACTERIZEISRAEL,N,sonnet
21534,J_3,B7COLLECTIVEBLAME,N,sonnet
21534,J_3,B7ISRAELAGENT,I,sonnet
21534,J_3,B8FORCECONDEMN,N,sonnet
21534,J_3,B9ISRAELLOYALTY,N,sonnet
21534,J_3,B10JEWISHRIGHTS,N,sonnet
24200,J_3,B6CHARACTERIZEISRAEL,N,sonnet
24200,J_3,B7COLLECTIVEBLAME,N,sonnet
24200,J_3,B7ISRAELAGENT,N,sonnet
24200,J_3,B8FORCECONDEMN,N,sonnet
24200,J_3,B9ISRAELLOYALTY,N,sonnet
24200,J_3,B10JEWISHRIGHTS,N,sonnet
32559,J_3,B6CHARACTERIZEISRAEL,N,sonnet
32559,J_3,B7COLLECTIVEBLAME,N,sonnet
32559,J_3,B7ISRAELAGENT,N,sonnet
32559,J_3,B8FORCECONDEMN,N,sonnet
32559,J_3,B9ISRAELLOYALTY,N,sonnet
32559,J_3,B10JEWISHRIGHTS,N,sonnet
4467,J_3,B6CHARACTERIZEISRAEL,N,sonnet
4467,J_3,B7COLLECTIVEBLAME,N,sonnet
4467,J_3,B7ISRAELAGENT,N,sonnet
4467,J_3,B8FORCECONDEMN,N,sonnet
4467,J_3,B9ISRAELLOYALTY,N,sonnet
4467,J_3,B10JEWISHRIGHTS,N,sonnet
42415,J_3,B6CHARACTERIZEISRAEL,N,sonnet
42415,J_3,B7COLLECTIVEBLAME,I,sonnet
42415,J_3,B7ISRAELAGENT,I,sonnet
42415,J_3,B8FORCECONDEMN,N,sonnet
42415,J_3,B9ISRAELLOYALTY,I,sonnet
42415,J_3,B10JEWISHRIGHTS,N,sonnet
16970,J_3,B6CHARACTERIZEISRAEL,N,sonnet
16970,J_3,B7COLLECTIVEBLAME,N,sonnet
16970,J_3,B7ISRAELAGENT,N,sonnet
16970,J_3,B8FORCECONDEMN,N,sonnet
16970,J_3,B9ISRAELLOYALTY,N,sonnet
16970,J_3,B10JEWISHRIGHTS,N,sonnet
40500,J_3,B6CHARACTERIZEISRAEL,N,sonnet
40500,J_3,B7COLLECTIVEBLAME,N,sonnet
40500,J_3,B7ISRAELAGENT,N,sonnet
40500,J_3,B8FORCECONDEMN,N,sonnet
40500,J_3,B9ISRAELLOYALTY,N,sonnet
40500,J_3,B10JEWISHRIGHTS,N,sonnet
46636,J_3,B6CHARACTERIZEISRAEL,N,sonnet
46636,J_3,B7COLLECTIVEBLAME,N,sonnet
46636,J_3,B7ISRAELAGENT,N,sonnet
46636,J_3,B8FORCECONDEMN,N,sonnet
46636,J_3,B9ISRAELLOYALTY,N,sonnet
46636,J_3,B10JEWISHRIGHTS,N,sonnet
5834,J_3,B6CHARACTERIZEISRAEL,N,sonnet
5834,J_3,B7COLLECTIVEBLAME,N,sonnet
5834,J_3,B7ISRAELAGENT,N,sonnet
5834,J_3,B8FORCECONDEMN,N,sonnet
5834,J_3,B9ISRAELLOYALTY,N,sonnet
5834,J_3,B10JEWISHRIGHTS,N,sonnet
30827,J_3,B6CHARACTERIZEISRAEL,N,sonnet
30827,J_3,B7COLLECTIVEBLAME,I,sonnet
30827,J_3,B7ISRAELAGENT,N,sonnet
30827,J_3,B8FORCECONDEMN,N,sonnet
30827,J_3,B9ISRAELLOYALTY,N,sonnet
30827,J_3,B10JEWISHRIGHTS,N,sonnet
14314,J_3,B6CHARACTERIZEISRAEL,N,sonnet
